상호,주소,별점,메뉴
아부지가어부 구의점,서울 광진구 자양로22길 24 1층,2.7,"아부해물몪음(32,000원), 아부모듬왕조개찜(42,000원), 통소라숙회찜(23,000원), 사시미소라숙회찜(23,000원), 활어회초밥(15,000원), 활어회덮밥(8,000원), 광어회 (소)(23,000원), 우럭회 (소)(26,000원), 연어회 (소)(25,000원), 산고등어회 (1미)(32,000원), 아나고세꼬시회(26,000원), 아나고사시미회(26,000원), 참돌화(45,000원), 찹돌마쓰가와(47,000원), 새우소금구이(20,000원), 새우버터구이(20,000원), 전복구이(23,000원), 전복버터구이(23,000원), 가리비구이(23,000원), 가리비치즈구이(25,000원), 통우럭구이(26,000원), 막썰어오징어회(28,000원), 포사시미오징어회(28,000원), 산오징어숙회(30,000원), 산오징어통찜(30,000원), 통오징어튀김(28,000원), 반반튀김(20,000원), 오징어튀김(18,000원), 새우튀김(18,000원), 오징어회무침(28,000원), 활어회무침(27,000원), 오징어물회(28,000원), 활어물회(27,000원), 해산물물회(30,000원), 아부모듬물회(35,000원), 아부모듬조개탕(28,000원), 산낙지연포탕(25,000원), 통우럭매운탕(26,000원), 통오징어짬뽕탕(25,000원), 해물수제비탕(15,000원), 서더리탕(8,000원)"
아차산김가네맛집,서울 광진구 영화사로 83-1 1층,4.3,"메밀막국수(8,000원), 두부김치전골(소)(15,000원), 오삼불고기(소)(20,000원), 도토리묵(10,000원), 삼겹살(180g)(15,000원), 두루치기(소)(20,000원), 해물두부전골(소)(20,000원), 두부(6,000원), 두부부침(8,000원), 두부김치(15,000원), 메밀전병(8,000원), 홍어무침(20,000원), 순두부 백반(7,000원), 메밀물막국수(8,000원), 1인식사 김치찌개(7,000원), 1인식사 부대찌개(8,000원), 메밀콩국수(8,000원)"
진솔한우곱창,서울 광진구 아차산로51길 61,4.1,"곱창구이(200g)(22,000원), 모듬구이(250g)(25,000원), 한우1++육사시미(35,000원), 우삼겹(300g)(17,000원), 대창구이(200g)(22,000원), 막창구이(200g)(22,000원), 특양구이(200g)(23,000원), 한우1++육회(30,000원)"
제부도,서울 광진구 긴고랑로 21 1층,4.6,"조개찜구이 대(58,000원), 가리비찜구이(35,000원), 전복찜구이(35,000원), 산문어(35,000원), 소라찜(27,000원), 감자전(15,000원), 연포탕(30,000원), 낙지초무침(28,000원), 탕탕이(25,000원), 산낙지(10,000원), 낙지볶음(23,000원), 문어해신탕(10,000원), 오리해신탕(80,000원), 토종닭해신탕(70,000원), 토종닭해물닭볶음탕(55,000원), 해물전복뚝배기(45,000원), 생우럭매운탕(28,000원), 조개탕(25,000원), 전복(15,000원)"
주먹구구,서울 광진구 광나루로 404 은정빌딩 내,3.9,"주먹갈비(9,000원), 소갈비살(17,000원), 오겹살(13,000원), 항정살(10,000원), 갈매기살(10,000원), 주먹고기(8,000원), 삼겹살(8,000원), 돼지껍데기(6,500원), 뒷고기(8,000원)"
그랜드워커힐서울 온달,서울 광진구 워커힐로 177 그랜드워커힐 본관 2층,4.3,"전복돌구이(120,000원), 항정살고추장구이와 쌈야채(85,000원), 소고기육회(85,000원), 궁중전복진구절판(72,000원), 자소엽 간장게장(63,000원), 전복사태장조림(50,000원), 오리찹쌀구이, 새우전, 해물완자전(50,000원), 수펙스 김치(18,000원), 한우도가니곰탕(68,000원), 한우불고기(72,000원), 제주 갈치구이(95,000원), 제주 갈치조림(85,000원)"
강나루유황오리주물럭 아차산역점,서울 광진구 자양로43길 65 1층,5.0,"오리주물럭(한마리)(55,000원), 매콤양념주물럭(한마리)(58,000원), 더덕양념주물럭(한마리)(63,000원), 한방백숙(70,000원), 옻백숙(70,000원), 훈제오리(한마리)(60,000원), 모듬한마리(주물럭+양념)(58,000원)"
궁중아구해물찜 자양본점,서울 광진구 자양번영로 12 1층 3호,3.7,"아구찜(38,000원), 아구낙지찜(43,000원), 아구해물찜(62,000원), 해물찜(43,000원), 아구지리탕(38,000원), 순살아구찜(38,000원), 낙지등갈비찜(49,000원), 낙지찜(49,000원), 새우찜(37,000원), 그린홍합찜(42,000원), 아구탕(38,000원), 해물탕(43,000원), 공깃밥(1,000원), 볶음밥(4,000원), 곤이(8,000원), 알추가(8,000원)"
9공탄,서울 광진구 자양로18길 91 1층,4.7,"통삼겹살(16,000원), 항정살(18,000원), 돼지왕갈비(18,000원)"
가운소곱창 광나루점,서울 광진구 아차산로78길 177 1층,3.9,"모듬구이 (220g)(22,000원), 소곱창(200g)(23,000원), 소막창(200g)(23,000원), 소대창(250g)(23,000원), 특양 (180g)(28,000원), 한우등심 400g(65,000원), 소곱창전골(소)(38,000원), 소곱창전골(중)(53,000원)"
내고향사철탕,서울 광진구 아차산로49길 29 1층,5.0,"영양탕(15,000원), 영양탕 (특)(18,000원), 전골(1인분)(27,000원), 무침(1인분)(27,000원), 옻오리 (3-4인)(68,000원), 도마(1인분)(30,000원), 오리탕(12,000원), 삼계탕(15,000원), 옻삼계탕(18,000원), 한방(쑥)삼계탕(18,000원), 닭볶음탕(55,000원), 한방(쑥)닭(58,000원), 옻닭(60,000원), 한방오리(65,000원), 옻오리(68,000원)"
압구정화로구이 군자역점,서울 광진구 군자로 186 1층,2.8,"황제갈비살 (100g)(7,900원), 하늘토시살 (100g)(8,900원), 눈꽃살치살 (100g)(9,900원), 양념갈비살 (100g)(9,900원), 압구정한판 (800g)(68,000원), 화로한판 (500g)(43,500원)"
의정부정통부대찌개,서울 광진구 자양로18길 56 거송빌딩 2층,4.2,"부대찌개(10,000원), 부대전골(소)(25,000원)"
황금상황버섯삼계탕 본점,서울 광진구 천호대로 632 1층,4.7,"상황버섯 반계탕(13,000원), 상황버섯 삼계탕(18,000원), 공기밥(1,000원), 칠성사이다(2,000원), 펩시콜라(2,000원), 웰빙과자(3,000원)"
중독족발,서울 광진구 아차산로29길 47,3.7,"중독3단콤보 (특대)(42,000원), 건강왕족 (특대)(35,000원), 중독왕족 (특대)(35,000원), 깐풍왕족 (특대)(35,000원), 반반왕족 (특대)(35,000원), 건강왕족 (대)(31,000원), 깐풍왕족 (대)(31,000원), 중독왕족 (대)(31,000원), 반반왕족 (대)(31,000원), 건강왕족 (중)(27,000원), 중독왕족 (중)(27,000원), 깐풍왕족 (중)(27,000원), 반반왕족 (중)(27,000원), 건강미니족 (대)(23,000원), 중독미니족 (대)(23,000원), 깐풍미니족 (대)(23,000원), 건강미니족 (중)(16,000원), 중독미니족 (중)(16,000원), 깐풍미니족 (중)(16,000원), 막국수 (대)(15,000원)"
진진면옥,서울 광진구 동일로32길 18,5.0,"함흥 물냉면(10,000원), 함흥 비냉면(10,000원), 함흥 회냉면(11,000원), 찐만두(3,500원), 소갈비찜(43,000원), 갈비탕(14,000원), 만두국(9,000원), 떡만두국 ~공기밥(9,000원), 공기밥(1,000원), 사이다(2,000원), 콜라(2,000원)"
봉산집 강변점,서울 광진구 구의강변로 87-4 1층,2.4,"차돌박이 (1인분)(20,000원), 양 (1인분)(25,000원), 채끝등심 (1인분)(35,000원), 양밥 (2인분)(15,000원), 차돌막장찌개 (2인분)(10,000원)"
장터참숯무한리필 구의점,서울 광진구 아차산로 395 1층 111호,4.6,"무한리필 (1인)(17,900원), 무한리필 (8~10세)(11,900원), 무한리필 (5~7세)(5,900원)"
동래정 구의역점,서울 광진구 아차산로51길 49 1층,4.5,"정가브리(16,000원), 미갈매기(16,000원), 오겹살(16,000원), 목살(16,000원)"
무쇠집,서울 광진구 뚝섬로 743,4.1,"갈매기살 (250g)(12,000원), 막창 (250g)(14,000원), 갈비살 (150g)(17,000원), 생삼겹살 (150g)(12,000원), 목살 (150g)(12,000원)"
원조순대국,서울 광진구 아차산로 475 1층,3.9,"모듬순대(22,000원), 원조순대국(10,000원), 순대만순대국(10,000원), 선지해장국(10,000원), 내장머리고기(16,000원), 황태해장국(9,000원)"
옥이네수산,서울 광진구 자양로 247 고광빌딩 1층 101호,4.4,"모듬회(소)(52,000원), 전복(3미)(18,000원), 모듬 물회(중)(45,000원), 해산물 물회(중)(39,000원), 광어(소)(42,000원), 우럭(소)(42,000원), 연어(소)(42,000원), 도다리(소)(42,000원), 산낙지(한마리)(15,000원), 해삼(20,000원), 소라찜(20,000원), 가리비(회)(20,000원), 새우튀김(5개)(6,000원), 활어 물회(중)(35,000원)"
본가왕뼈감자탕,서울 광진구 능동로19길 8 1층,4.8,"뼈다귀해장국(10,000원), 양평해장국(10,000원), 선지해장국(9,000원), 우거지해장국(8,000원), 감자탕(소)(29,000원), 감자탕(중)(37,000원), 감자탕(대)(45,000원), 매콤국물뼈찜(중)(39,000원), 매콤국물뼈찜(대)(47,000원), 간장양념뼈찜(중)(39,000원), 간장양념뼈찜(소)(31,000원), 매콤한콩나물뼈찜(소)(31,000원), 뚝배기불고기(10,000원), 한접시토종순대(8,000원), 물만두(5,000원), 계란찜(5,000원), 날치알주먹밥(4,000원)"
계화,서울 광진구 자양로43길 60 1층,5.0,"마늘소금 닭갈비(270g)(14,000원), 매운양념 닭갈비(270g)(15,000원), 닭목살 소금구이(200g)(15,000원), 야채꼬지(2ps)(5,000원), 계란찜(5,000원), 간장양념 닭갈비(270g)(15,000원)"
갯벌의조개 군자역점,서울 광진구 능동로 300 1층,3.8,"대왕조개전골 小(49,000원)"
광어2마리15000원,서울 광진구 긴고랑로13길 10,4.3,"광어(소)(15,000원), 과메기(15,000원), 도다리(소)(22,000원), 조개탕(13,000원), 연어초밥(9,900원)"
본전주먹구이,서울 광진구 능동로35길 32 1층,4.0,"생삼겹주먹구이 (180g)(16,000원), 생목살주먹구이 (180g)(16,000원), 항정살주먹구이 (180g)(16,000원), 소갈비살 (150g)(16,000원), 돼지껍데기 (1인분)(8,000원)"
닭이닭 본점,서울 광진구 아차산로51길 65 1층,4.2,"닭곰탕 (매콤/맑음)(6,000원), (특)닭곰탕(7,000원), 닭칼국수(6,000원), 닭개장(7,000원), 닭한마리 (중)(22,000원)"
동백정육점식당,서울 광진구 아차산로51길 87 1층,3.2,"한우 생등심 (200g)(42,000원), 한우안창살 (200g)(39,000원), 한우 모듬살 (200g)(32,000원), 한우 차돌 (200g)(30,000원), 한우 생고기 (200g)(20,000원)"
품바곱창,서울 광진구 동일로24길 94 1층,4.9,"소모듬구이 （중）(40,000원), 돼지곱창(12,000원), 순대곱창(13,000원), 술국(3,000원), 주먹밥(3,000원), 소모듬구이 （대）(53,000원), 소모듬추가 1인(20,000원), 공기밥(1,000원), 코카콜라 355mL(2,000원), 칠성사이다 355mL(2,000원), 환타 파인맛(2,000원)"
팔당숯불갈비,서울 광진구 자양번영로 25-1,5.0,"삼겹살 (200g)(15,000원), 생등심 (200g)(40,000원), 생불고기 (200g)(20,000원), 소갈비 (200g)(30,000원), 생늑간살 (200g)(30,000원)"
황토김치감자탕 본점,서울 광진구 아차산로51길 31,4.0,"우거지감자탕 (대)(38,000원), 묵은지감자탕 (대)(40,000원), 뼈해장국(9,000원), 묵은지 뼈해장국(9,000원), 우거지감자탕 (중)(33,000원), 우거지감자탕 (소)(28,000원), 묵은지감자탕 (중)(35,000원), 묵은지감자탕 (소)(30,000원), 김치찌개(8,000원), 꽁치찌개(8,000원)"
장원칼국수,서울 광진구 군자로 137 1층,3.7,"달칼국수(8,000원), 멸치칼국수(8,000원), 바지락칼국수(9,000원), 김치전(7,000원), 콩국수(9,000원)"
안흥칼국수,서울 광진구 아차산로40길 69-9 1층,3.4,"칼국수(5,000원), 김치칼제비(6,000원), 칼제비(6,000원), 팥칼국수(7,000원), 비빔밥(6,000원), 만두국(6,000원), 비빔국수(6,000원), 떡만두(6,000원), 수제비(6,000원), 잔치국수(5,000원), 김치말이국수(7,000원), 떡국(5,000원), 소고기비빔밥(7,000원), 김치전(5,000원), 부추전(5,000원), 물냉면 (계절메뉴)(7,000원), 비빔냉면 (계절메뉴)(7,000원), 열무국수 (계절메뉴)(7,000원), 열무냉면 (계절메뉴)(8,000원), 콩국수 (계절메뉴)(8,000원)"
명가옥,서울 광진구 구의강변로 50 1층,3.1,"도가니탕(21,000원), 갈비탕(16,000원), 모듬수육(소)(50,000원), 양곱창전골(소)(50,000원), 왕만두(7,000원), 설렁탕(11,000원), 내장곰탕(15,000원), 꼬리곰탕(24,000원), 꼬리수육(소)(55,000원), 매운갈비찜(소)(55,000원), 물냉면(10,000원), 비빔냉면(10,000원), 특설렁탕(14,000원), 특갈비탕(19,000원), 모듬수육(대)(60,000원), 도가니수육(소)(50,000원), 도가니수육(대)(60,000원), 꼬리수육(대)(65,000원), 양곱창전골(대)(60,000원), 매운갈비찜(대)(65,000원)"
알촌 건국대점,서울 광진구 능동로16길 48,4.6,"약매알밥(5,800원), 지리산흑돼지매콤제육 （계란X）（알X）(6,700원), 그릴드치킨 알밥（할랄）(6,300원), 갈릭알밥(6,200원), 오늘은 육식이육 세트(12,800원), 순한알밥(5,500원), 매콤알밥(5,800원), 진매알밥(6,000원), 갈릭오밥(6,700원), 짜장알밥(6,200원), 소불고기알밥 （계란X）(6,900원), 미니 된장국(1,700원), [출시기념] 알촌 만능간장(450g)(5,000원), 진진매알밥(6,000원), 카레알밥(6,200원), 오밥(6,200원), 소불고기 카레 알밥(7,800원), 그릴드치킨 커리 알밥 ( 할랄 )(7,400원), 그릴드치킨 마요 알밥 ( 할랄 )(6,500원), 불닭 （할랄）(6,500원), 춘천식닭갈비알밥 （할랄）（계란X）(6,500원), 마라알밥(6,500원), 코카콜라 캔 350mL(1,700원), 코카콜라제로 페트 300ml(1,700원), 스프라이트 캔 355mL(1,700원), 웰치스포도 캔 355mL(1,200원), 골드메달애플주스 병 296mL(3,400원), 다이아몬드 EC 생수 500ml(700원)"
램스야,서울 광진구 아차산로78길 166 광장빌딩 1층,3.9,"프리미엄 프렌치랙 (2대)(34,000원), 숄더랙 (2대)(28,000원), 알등심 (200g이상)(26,000원)"
곱창홀릭,서울 광진구 동일로10길 43 1층,4.8,"야채곱창(1인분)(8,000원), 순대곱창(1인분)(9,000원), 껍데기곱창(1인분)(9,000원), 치즈곱창(1인분)(10,000원), 순대볶음(1인분)(8,000원)"
성동식당,서울 광진구 아차산로51길 93 1층,5.0,"부대찌개(7,000원), 묵은지 생삼겹 (200g)(13,000원), 오리 로스(반마리)(24,000원), 오리 주물럭(반마리)(25,000원), 오리탕(반마리)(28,000원), 오리 능이 전골(50,000원), 오리훈제 (반마리)(25,000원), 오리 능이 백숙(60,000원), 오리 한방 백숙(50,000원)"
고기는 구이역,서울 광진구 아차산로 387 1층 102호,4.8,"목살(16,000원)"
옛날종로빈대떡,서울 광진구 능동로19길 10 1층,4.5,"[ 골고루 담았다 ] 모듬전(23,000원), 소고기 육전(18,000원), 김치전(17,000원), [ 1등 술안주 ] 파전(19,000원), [ 탱글탱글 ] 낙지볶음 소면(25,000원), 김치전＋부추전(17,000원), 감자전(18,000원), [ 한식 맛집 ] 제육두부김치(23,000원), 골뱅이무침과 소면(24,000원), 계란 야채볶음밥(8,000원), 녹두빈대떡(17,000원), 삼색전(19,000원), 해물김치전(18,000원), 매운부추전(17,000원), 해물부추전(18,000원), 동태전(18,000원), 오징어볶음소면(25,000원), 제육볶음 주먹밥(25,000원), 도토리묵 무침(20,000원), [ 한식에 진심 ] 닭볶음탕(28,000원), 돼지 김치찌개(23,000원), 돼지 고추장찌개(25,000원), 동인동매운갈비찜(28,000원), 서산바지락조개탕(23,000원), 참이슬 후레쉬(4,000원), 처음처럼(4,000원), 카스 병(4,000원), 서울장수막걸리(4,000원), 국순당대박막걸리(4,000원), 지평막걸리(4,000원)"
빛나는미나리식당,서울 광진구 능동로 360-1 1층,4.0,"흑돈삼합(45,000원), 한우삼합(53,000원), 쭈삼(구이,볶음)(33,000원), 흑돈냉삼(1인)(10,900원), 한우차돌(1인)(14,900원), 직화쭈꾸미 (2인이상)(11,900원), 관자(회,구이)(12,900원)"
참토우 중곡점,서울 광진구 긴고랑로 102 1층,4.0,"진꽃살 1근(69,000원), 진꽃살 1인분(23,000원), 안창살 1근(69,000원), 살치살 1근(63,000원), 토시살 1근(51,000원)"
막창도둑 건대점,서울 광진구 아차산로31길 29,2.3,
방이편백 육분삼십 군자점,서울 광진구 능동로37길 10-3 1층,3.4,"소고기 편백찜(12,000원), 돼지샤브샤브(14,000원), 오징어무침회(10,000원), 간장새우장(10,000원), 볶음우동(9,000원), 소고기덮밥(7,500원), 매콤쫄면(6,000원), 김치찌개(6,000원), 된장찌개(6,000원), 등심 샤브샤브(15,000원), 프리미엄 이베리코 돼지 편백찜(20,000원)"
추미각,서울 광진구 광장로1나길 16 1층,4.8,"갈추어탕(12,000원), 통추어탕(13,000원), 우렁추어탕(13,000원), 추어튀김(15,000원), 파전(16,000원), 가오리회무침(23,000원), 골뱅이무침(25,000원), 계란탕(7,000원)"
팔당왕족발보쌈 본점,서울 광진구 능동로 368 1층,4.8,"보쌈 小（2人）국내산 목살, 삼겹살(36,000원), 보쌈 中（2~3人）국내산 목살, 삼겹살(40,000원), 보쌈 大（3~4人）국내산 목살, 삼겹살(45,000원), 족발 小（2人）국내산 앞발(36,000원), 족발 中（2~3人）국내산  앞발(40,000원), 족발 大（3~4人）국내산 앞발(45,000원), 족발 특大（4~5人）국내산 앞발(50,000원), 반반족발 특大（족발＋매운양념족발）(51,000원), 보족 中(75,000원), 보족 大(85,000원), 매운양념족발 中（2~3人）국내산 앞발(41,000원), 매운양념족발 大（3~4人）국내산 앞발(46,000원), 매운양념족발 특大（4~5人）국내산 앞발(51,000원), 반반족발 中（족발＋매운양념족발）(41,000원), 반반족발 大（족발＋매운양념족발）(46,000원), 보쌈 특大（4~5人）국내산 목살, 삼겹살(50,000원), 보족 小(65,000원), 보족 특大(95,000원), 쟁반국수 1人(6,000원), 부침개(6,000원), 보속김치（무）(5,000원), 야채(2,000원), 공기밥(1,000원), 콜라 1.25L(3,000원), 참이슬 오리지날(4,000원), 참이슬 후레쉬(4,000원), 처음처럼(4,000원), 맥주 카스 500mL(4,000원), 막걸리(3,000원), 장수막걸리(3,000원)"
